

;2016-11-19 23:41;6;18;"Woman attacked with acid by lover over money in Hyderabad http://www. ndtv.com/hyderabad-news /woman-attacked-with-acid-by-lover-over-money-in-hyderabad-1627536 … pic.twitter.com/2IF2a0fmsf";;;;"800038765859258368";https://twitter.com/ndtv/status/800038765859258368
;2016-11-19 20:40;14;63;"#WorldToiletDay | Toilets save money and lives, says @UN http:// swachhindia.ndtv.com/toilets-save-m oney-lives-says-un-3965/ … pic.twitter.com/FO2QGj7huu";;@UN;#WorldToiletDay;"799993146473971715";https://twitter.com/ndtv/status/799993146473971715
;2016-11-19 18:25;18;37;"99 per cent of money involved in corruption is not in notes of Rs 50 or 100, says @yogrishiramdev Watch LIVE: http:// ndtv.com/live pic.twitter.com/MYKAPCxM3Z";;@yogrishiramdev;;"799959191540539392";https://twitter.com/ndtv/status/799959191540539392
;2016-11-19 23:39;106;219;"Watch: People withdraw money from micro ATMs pic.twitter.com/Zufsrf5W0l";;;;"800038325293752320";https://twitter.com/timesofindia/status/800038325293752320
;2016-11-19 23:34;80;168;"If I had to sing at Coldplay event, you'd want your money back in 100 rupee notes, quips PM @narendramodi http:// toi.in/IvjjRb35 pic.twitter.com/gmg1NVZ52P";;@narendramodi;;"800037031476752384";https://twitter.com/timesofindia/status/800037031476752384
;2016-11-19 20:05;17;44;"The young people have taken the initiative of "Swacch Bharat Abhiyan" forward, be it of the country and black money , says PM @narendramodi";;@narendramodi;;"799984389081792512";https://twitter.com/timesofindia/status/799984389081792512
;2016-11-19 20:53;9;35;"Youth participating in Swachh Bharat, black money drive makes me happy: PM Modi at Global Citizen fest http:// indianexpress.com/article/india/ india-news-india/global-citizen-festival-youth-participating-in-swachh-bharat-black-money-drive-makes-me-happy-pm-narendra-modi-4384645/ … pic.twitter.com/5T6aQuSi9R";;;;"799996616488816641";https://twitter.com/IndianExpress/status/799996616488816641
;2016-11-19 20:07;7;27;"The young people have taken the initiative of "Swacch Bharat Abhiyan" forward, be it of the country and black money : PM Modi";;;;"799984827168538624";https://twitter.com/IndianExpress/status/799984827168538624
;2016-11-19 18:42;36;21;"No money in bank, shops had to be shut down: Traders to Mamata at Kolkata’s Boro bazar | http:// indianexpress.com/article/busine ss/economy/demonetisation-mamata-banerjee-meets-traders-kolkata-boro-bazaar-4384461/ … pic.twitter.com/DW9vgfjpTz";;;;"799963613934981120";https://twitter.com/IndianExpress/status/799963613934981120;2016-11-19 23:25;112;280;"The Cash Clean-Up: 'Master Stroke' or 'Financial Anarchy'? Watch NDTV Dialogues tomorrow 9:30 pm @NDTV 24x7 pic.twitter.com/3gxAFOAk0O";;@NDTV;;"800034796541874177";https://twitter.com/ndtv/status/800034796541874177
;2016-11-19 20:59;17;38;"#CurrencyBan : Income Tax notices to those depositing huge cash #CashCleanUp http://www. ndtv.com/india-news/dem onetisation-income-tax-notices-to-those-depositing-huge-cash-1627554 … pic.twitter.com/aBsEfugu1X";;;#CurrencyBan #CashCleanUp;"799998147778875398";https://twitter.com/ndtv/status/799998147778875398
;2016-11-19 17:53;12;53;"Banks may allow cash withdrawal for marriage from next week #CashCleanUp http://www. ndtv.com/india-news/ban ks-may-allow-cash-withdrawal-for-marriage-from-next-week-1627525 … pic.twitter.com/kdv6D6fk5O";;;#CashCleanUp;"799951104377131008";https://twitter.com/ndtv/status/799951104377131008
;2016-11-20 01:07;8;33;"Government says cash relief on way, but hurdles delay rollout http:// timesofindia.indiatimes.com/india/Governme nt-says-cash-relief-on-way-but-hurdles-delay-rollout/articleshow/55518848.cms … pic.twitter.com/HaLuu2qfO4";;;;"800060521634369536";https://twitter.com/timesofindia/status/800060521634369536
;2016-11-19 22:24;43;77;"Incriminating documents, Rs 12 lakh cash seized during raids on Zakir Naik's NGO http:// toi.in/qjZEqa pic.twitter.com/f4uCKL4xF6";;;;"800019399058989061";https://twitter.com/timesofindia/status/800019399058989061
;2016-11-19 17:43;87;159;"Rs 96 lakh cash , being transported from Delhi to Gorakhpur, seized from capital's Anand Vihar bus terminal. One person arrested: ANI";;;;"799948774256689152";https://twitter.com/timesofindia/status/799948774256689152
