

;2016-11-22 19:15;56;192;"Why should we accept corruption, black money as things that are a part of the system. We have to think about the future; no compromises: PM pic.twitter.com/k1BOoRh3AC";;;;"801059071189102593";https://twitter.com/ndtv/status/801059071189102593
;2016-11-22 22:10;45;104;"Demonetisation: @BigBazaar to let customers withdraw money at its stores http:// toi.in/zCpdOa via @TOIBusiness pic.twitter.com/Or0i0sBmSd";;@BigBazaar @TOIBusiness;;"801102946062647296";https://twitter.com/timesofindia/status/801102946062647296
;2016-11-22 19:17;34;68;"Unfortunate for the nation that today some people are speaking in favour of black money : PM @narendramodi in Delhi";;@narendramodi;;"801059569287868421";https://twitter.com/timesofindia/status/801059569287868421
;2016-11-22 18:16;131;244;"India to start getting info on Swiss bank a/cs held by Indians on automatic basis from Sept 2019, to help fight black money : PTI";;;;"801044209985667072";https://twitter.com/timesofindia/status/801044209985667072
;2016-11-22 14:39;130;254;"They were supposed to bring back money from Swiss bank, but instead they took money from the common man: CM Mamata Banerjee #Demonetisation";;;#Demonetisation;"800989636076007424";https://twitter.com/timesofindia/status/800989636076007424
;2016-11-22 13:20;64;206;"#Demonetisation not end but beginning of struggle against black money , PM Modi says http:// toi.in/uzKxaa pic.twitter.com/2C1Y7HKCy7";;;#Demonetisation;"800969567619026945";https://twitter.com/timesofindia/status/800969567619026945
;2016-11-22 11:03;17;24;"Hackers steal money from ATMs across Europe http://www. gadgetsnow.com/tech-news/Hack ers-steal-money-from-ATMs-across-Europe/articleshow/55555035.cms … via @gadgetsnow";;@gadgetsnow;;"800935229821046785";https://twitter.com/timesofindia/status/800935229821046785
;2016-11-22 10:44;53;81;"Controversial meat exporter Moin Qureshi returns to India; ED asks him to depose before it in money laundering case";;;;"800930383583854592";https://twitter.com/timesofindia/status/800930383583854592
;2016-11-22 20:02;1;12;"There’s erosion of values as some are supporting corruption, black money : PM Modi | READ http:// indianexpress.com/article/india/ india-news-india/demonetisation-pm-narendra-modi-black-money-corruption-4389910/ …";;;;"801070806818136068";https://twitter.com/IndianExpress/status/801070806818136068
;2016-11-22 18:52;7;12;"Police arrest 178 in Europe-wide money laundering crackdown http:// indianexpress.com/article/world/ world-news/police-arrest-178-in-europe-wide-money-laundering-crackdown-4390043/ … pic.twitter.com/eVVc0icT53";;;;"801053197179625472";https://twitter.com/IndianExpress/status/801053197179625472;2016-11-22 21:18;114;77;"#ndtv9 | 3-year-old dies waiting for treatment as father waits in bank for cash http://www. ndtv.com/video/news/new s/3-year-old-dies-waiting-for-treatment-as-father-waits-in-bank-for-cash-439762 …";;;#ndtv9;"801089926494179329";https://twitter.com/ndtv/status/801089926494179329
;2016-11-22 18:41;25;24;"'Can't treat us like nothing': son on suicide linked to cash worry http://www. ndtv.com/video/news/new s/can-t-treat-us-like-nothing-son-on-suicide-linked-to-cash-worry-439701 …";;;;"801050397896904704";https://twitter.com/ndtv/status/801050397896904704
;2016-11-22 22:53;12;51;"Fretting over @RBI 's tough conditions for cash , residents prepare for simpler weddings http:// toi.in/lmVjzY via @TOINoida pic.twitter.com/ERt14a2410";;@RBI @TOINoida;;"801113964557934592";https://twitter.com/timesofindia/status/801113964557934592
;2016-11-22 20:02;25;71;". @RBI issues advisory to banks, asks to ensure adequate cash supply to DCCBs and Regional Rural Banks for disbursement of crop loans: ANI";;@RBI;;"801070832562802688";https://twitter.com/timesofindia/status/801070832562802688
;2016-11-22 13:55;40;34;"Credit rating agency Fitch on demonetisation:Withdrawal of bank notes has created a cash crunch & seems to be holding back economic activity https:// twitter.com/timesofindia/s tatus/800978435803791360 …";;;;"800978594243563520";https://twitter.com/timesofindia/status/800978594243563520
;2016-11-23 04:09;8;8;"Delhi: As weddings meet cash crunch, people cut back on spending | http:// indianexpress.com/article/india/ india-news-india/delhi-as-weddings-meet-cash-crunch-people-cut-back-on-spending-4390646/ … pic.twitter.com/FVKzkWyaS6";;;;"801193416583282688";https://twitter.com/IndianExpress/status/801193416583282688
;2016-11-23 04:02;10;8;"Delhi Police’s cash problem: what to do with seized currency? | http:// indianexpress.com/article/india/ india-news-india/black-money-seized-demonetisation-delhi-police-4390633/ … pic.twitter.com/3uX5o8Mo5t";;;;"801191668284129281";https://twitter.com/IndianExpress/status/801191668284129281
