;2016-11-22 05:00;1;10;"Police officer shot dead while writing ticket outside police headquarters http://www. ndtv.com/world-news/pol ice-officer-shot-dead-while-writing-ticket-outside-police-headquarters-1628013 … pic.twitter.com/eX1bbX5Z60";;;;"800843741841879041";https://twitter.com/ndtv/status/800843741841879041
;2016-11-22 04:30;15;31;"'Vaccine against HIV closer to reality', say researchers http://www. ndtv.com/world-news/vac cine-against-hiv-closer-to-reality-say-researchers-1628316 … pic.twitter.com/smppI9ZyWZ";;;;"800836189867667456";https://twitter.com/ndtv/status/800836189867667456
;2016-11-22 04:03;23;16;"7.3 Magnitude earthquake hits Japan, Tsunami warning issued http://www. ndtv.com/world-news/7-3 -magnitude-powerful-earthquake-hits-japan-tsunami-warning-issued-1628448 … pic.twitter.com/XI5r3PlVao";;;;"800829589937233920";https://twitter.com/ndtv/status/800829589937233920
;2016-11-22 04:00;4;10;"As Donald Trump prepares for White House, never Trumpers say maybe http://www. ndtv.com/world-news/as- donald-trump-prepares-for-white-house-never-trumpers-say-maybe-1628153 … pic.twitter.com/2wSikzT4Vx";;;;"800828643861622784";https://twitter.com/ndtv/status/800828643861622784
;2016-11-22 03:30;4;9;"#Viral : Little boy proposes to his classmate with a real diamond ring http://www. ndtv.com/offbeat/viral- little-boy-proposes-to-his-classmate-with-a-real-diamond-ring-1628323 … pic.twitter.com/hqfiUQ9XEg";;;#Viral;"800821095100137474";https://twitter.com/ndtv/status/800821095100137474
;2016-11-22 03:00;7;14;"Roundest known space object discovered http://www. ndtv.com/world-news/rou ndest-known-space-object-discovered-1628176 … pic.twitter.com/EvfHzS2pM3";;;;"800813545554382848";https://twitter.com/ndtv/status/800813545554382848
;2016-11-22 02:30;9;17;"Emirates plane crash landed, jet was on fire. Inquiry will take 3 years. http://www. ndtv.com/world-news/emi rates-crash-investigation-to-take-up-to-3-years-regulator-1627819 … pic.twitter.com/wnU6QKxEn7";;;;"800805999799980032";https://twitter.com/ndtv/status/800805999799980032
;2016-11-22 02:00;7;24;"Vast 5,600-year-old religious complex discovered near Stonehenge http://www. ndtv.com/world-news/vas t-5-600-year-old-religious-complex-discovered-near-stonehenge-1628181 … pic.twitter.com/lhRy4i5cWU";;;;"800798447662202880";https://twitter.com/ndtv/status/800798447662202880
;2016-11-22 01:56;12;19;"Visas issued to 81 Hindu pilgrims to visit shrines in Pakistan http://www. ndtv.com/india-news/vis as-issued-to-81-hindu-pilgrims-to-visit-shrines-in-pakistan-1628421 … pic.twitter.com/5K2hssGCOK";;;;"800797662198906880";https://twitter.com/ndtv/status/800797662198906880
;2016-11-22 01:53;6;19;"Huge interest as Anne Frank's poem goes up for auction http://www. ndtv.com/world-news/hug e-interest-as-anne-franks-poem-goes-up-for-auction-1628382 … pic.twitter.com/8W9OgdTqoR";;;;"800796726479028224";https://twitter.com/ndtv/status/800796726479028224
;2016-11-22 01:45;7;15;"ISIS claims attack that killed over 30 at Shia mosque in Kabul http://www. ndtv.com/world-news/isi s-claims-attack-that-killed-over-30-at-shia-mosque-in-kabul-1628419 … pic.twitter.com/U7DYurscLS";;;;"800794904007884800";https://twitter.com/ndtv/status/800794904007884800
;2016-11-22 01:42;29;74;"US President @BarackObama says goodbye to world stage after 8 years http://www. ndtv.com/world-news/us- president-barack-obama-says-goodbye-to-world-stage-after-8-years-1628424 … pic.twitter.com/IKhkm4CIlG";;@BarackObama;;"800793992904384513";https://twitter.com/ndtv/status/800793992904384513
;2016-11-22 01:40;33;77;"'No school bags till class 2', says Education Minister Upendra Kushwaha http://www. ndtv.com/india-news/no- school-bags-till-class-2-says-education-minister-upendra-kushwaha-1628426 … pic.twitter.com/bbYgtKvH8J";;;;"800793414107176960";https://twitter.com/ndtv/status/800793414107176960
;2016-11-22 01:33;21;56;"Priyanka, Rahul by her side, #SoniaGandhi salutes Indira's courage http://www. ndtv.com/india-news/pri yanka-rahul-by-her-side-sonia-gandhi-salutes-indiras-courage-1628432 … pic.twitter.com/WO4Yu3LwsD";;;#SoniaGandhi;"800791647671828481";https://twitter.com/ndtv/status/800791647671828481
;2016-11-22 00:05;9;31;"Bengal to train and rope in 'quacks' to plug gaps in health infrastructure http://www. ndtv.com/india-news/ben gal-to-train-and-rope-in-quacks-to-plug-gaps-in-health-infrastructure-1628402 … pic.twitter.com/h5XRk9BktY";;;;"800769526212136963";https://twitter.com/ndtv/status/800769526212136963
;2016-11-21 23:27;29;52;"15 Questions Tax Officials Want Answered On Janardhan Reddy's Giant Wedding Party http://www. ndtv.com/kerala-news/5- days-after-reddy-wedding-income-tax-surveys-on-vendors-1628197 … #NDTVNewsBeeps pic.twitter.com/hLd192rrc4";;;#NDTVNewsBeeps;"800759970731954176";https://twitter.com/ndtv/status/800759970731954176
;2016-11-21 23:02;4;22;"Top stories now on http:// ndtv.com #NDTVTopStories pic.twitter.com/7piWV4v4nN";;;#NDTVTopStories;"800753796167045120";https://twitter.com/ndtv/status/800753796167045120
